idPNMain,PNG,Name,RAJ2000,DECJ2000,MajDiam,mainClass,subClass
4186,000.0+01.3,"JaSt 27",17:40:42.2,-28:12:31.68,5.0,R,
4188,005.7+04.5,"PTB 5",17:41:38.9,-21:44:33.68,,S,
4189,001.1+01.6,"JaSt 34",17:41:54.8,-27:03:19.22,6.0,S,
4192,001.0+01.3,"JaSt 41",17:42:49.8,-27:21:19.04,4.7,E,
4193,353.5-03.3,"IRAS 17393-3612",17:42:50.6,-36:13:35.15,,E,m;
4194,001.2+01.3,"JaSt 45",17:43:23.3,-27:11:11.04,33.0,E,a;p;
4195,001.5+01.5,"JaSt 46",17:43:30.3,-26:47:32.14,4.5,R,
4197,003.9+02.6,"K 5-14",17:44:32.6,-24:13:27.05,8.6,S,
4198,001.6+00.9,"JaSt 55",17:45:37.3,-27:01:17.62,10.0,E,
4203,356.4-02.5,"K 6-12",17:47:17.8,-33:15:39.24,13.7,E,
4204,004.3+02.1,"K 5-17",17:47:31.9,-24:13:06.96,8.5,S,
4207,358.5-01.7,"JaSt 64",17:48:56.0,-31:06:42.88,5.0,S,
4208,358.9-01.5,"JaSt 65",17:49:20.0,-30:36:05.58,5.0,S,
4209,359.5-01.2,"JaSt 66",17:49:22.10,-29:59:27.5,3.4,S,
4210,007.3+03.5,"PTB 10",17:49:26.7,-20:54:31.82,9.4,E,
4215,000.1-01.2,"JaSt 75",17:50:48.0,-29:24:43.49,5.0,S,
4219,009.4+03.9,"PTB 14",17:52:17.8,-18:52:02.42,,S,
4222,000.9-01.2,"JaSt 84",17:52:45.6,-28:48:38.88,13.8,A,a;
4224,001.0-01.2,"JaSt 87",17:53:00.0,-28:44:05.64,15.0,B,
4225,001.6-01.0,"JaSt 90",17:53:17.710,-28:04:32.70,5.0,S,
4226,001.2-01.2,"JaSt 92",17:53:19.8,-28:27:14.65,5.0,S,
4231,001.6-01.1,"JaSt 97",17:54:13.2,-28:05:16.44,7.4,E,
4237,002.0-01.3,"JaSt 98",17:55:46.3,-27:53:37.68,2.0,S,
4244,014.0+04.8,"PTB 19",17:58:26.0,-14:25:23.16,20.0,E,
4252,000.5-05.3,"SB 2",18:08:35.0,-31:06:51.84,23.0,R,s;
4253,011.7+00.2,"IRAS 18073-1839",18:10:19.7,-18:39:10.08,14.3,E,m;s;
4254,358.3-07.3,"SB 52",18:11:39.9,-34:00:22.00,15.6,E,a;r;
4255,000.7-06.1,"SB 3",18:12:14.56,-31:20:00.5,77.4,B,a;
4258,007.4-03.0,"PTB 11",18:13:40.2,-23:57:39.02,10.9,E,a;s;
4263,005.4-06.1,"SB 12",18:21:55.2,-27:09:46.44,6.4,S,
4264,013.8-02.0,"PTB 38",18:23:04.3,-17:53:31.56,,S,
4266,014.2-03.4,"PTB 39",18:29:00.358,-18:10:46.52,,S,
4267,011.8-05.0,"PTB 34",18:30:07.9,-21:05:05.28,12.9,R,r
4268,013.4-04.2,"V-V 3-4",18:30:34.1,-19:14:45.35,9.7,E,
4270,014.3-07.2,"PTB 40",18:43:39.812,-19:48:32.66,,R,
4272,011.3-09.1,"PTB 32",18:45:10.08,-23:21:33.1,130.0,E,a;s
4315,004.3+01.8,"H 2-24",17:48:36.5,-24:16:34.25,8.4,B,
4318,358.6-01.1,"JaSt 58",17:46:52.2,-30:37:42.82,14.0,S,
4319,353.5-05.0,"JaFu 2",17:50:10.8,-37:03:25.92,6.0,,
4320,001.8-00.5,"JaSt 81",17:52:04.3,-27:36:38.45,,S,
4323,066.1+02.0,"KLW 4",19:49:58.8,30:14:53.88,13.7,E,r;
4325,070.9+02.4,"KLSS 2-3",19:59:55.8,34:29:04.81,22.8,E,p;r;s;
4326,002.6+02.1,"Terz N 1580",17:43:39.4,-25:36:42.52,11.7,E,m;s;
4328,140.2+06.0,"KnPa 1",03:35:57.7,63:16:41.88,36.0,B,a;p;s;
4329,150.0-00.3,"Te 5",04:03:29.52,52:08:26.0,24.9,B,p;
4330,147.2+08.3,"Kn 33",04:32:38.1,60:20:12.12,17.0,R,a;s;
4331,165.4-05.2,"Kn 37",04:44:37.76,37:39:15.2,31.0,E,r;s;
4332,149.1+08.7,"Kn 34",04:45:18.65,59:09:24.6,60.0,R,a;r;s;
4333,154.8+05.9,"Kn 36",04:55:24.5,52:59:15.00,59.0,E,a;r;
4334,189.1-07.6,"Pa 9",05:37:58.0,17:06:18.00,53.0,R,r;
4337,198.6-06.7,"Kn 40",06:00:47.2,09:28:40.01,37.0,R,m;r;s;
4338,188.6+04.4,"HoCr 1",06:21:41.0,23:35:12.84,73.0,B,a;m;p;s;
4339,204.8+02.7,"Ri 1",06:46:24.7,08:29:02.00,70.0,E,a;r;s;
4340,197.2+09.9,"Kn 39",06:59:23.8,18:26:48.84,111.0,E,m;r;s;
4341,012.4+17.8,"Pa 12",17:09:38.63,-09:00:41.5,17.0,R,s;
4342,040.9+08.3,"Kn 1",18:35:51.42,10:57:19.4,57.0,E,a;r;
4343,035.2+05.2,"Pa 10",18:37:10.63,04:28:18.6,27.0,R,a;r;s;
4344,046.9+06.0,"Kn 3",18:55:21.80,15:11:45.2,29.0,R,a;s;
4345,051.5+05.1,"Kn 4",19:07:15.83,18:52:40.4,6.6,R,m;s;
4347,064.5+03.4,"Kn 15",19:40:40.3,29:30:10.51,26.3,E,m;r;s;
4348,065.2+02.2,"Pa 1",19:47:02.66,29:30:25.0,12.0,E,a;s;
4349,063.9-01.2,"Te 1",19:57:22.29,26:39:08.2,146.0,B,a;m;p;s;
4350,060.3-05.0,"Kn 12",20:03:22.6,21:35:52.08,54.0,B,
4351,052.4-09.9,"Kn 5",20:03:44.26,12:22:25.6,47.0,R,a;r;
4352,060.5-05.8,"Kn 13",20:06:49.0,21:21:25.92,50.0,R,a;r;s;
4353,059.1-07.1,"Kn 10",20:08:32.6,19:28:31.08,65.0,B,a;m;p;
4354,077.6+04.3,"Pa 6",20:09:41.0,41:14:42.79,46.3,R,a;r;s;
4355,064.5-06.9,"Kn 16",20:20:11.5,24:04:37.92,48.0,R,s;
4356,066.9-07.8,"Kn 19",20:29:20.6,25:32:39.84,74.0,R,a;r;s;
4357,072.3-05.3,"Kn 23",20:34:26.2,31:18:33.12,19.0,B,m;s;
4359,066.5-14.8,"Kn 45",20:53:03.94,21:00:10.9,145.0,E,a;r;s;
4360,081.0-03.9,"Te 8",20:55:27.3,39:03:59.18,23.0,B,
4361,068.2-16.0,"Kn 44",21:01:20.5,21:40:06.17,11.0,E,a;s;
4362,082.5-06.2,"Kn 25",21:09:20.2,38:36:06.12,79.0,B,m;p;
4364,093.3+01.4,"Pa 7",21:20:00.1,51:41:05.75,9.0,B,p;s;
4365,092.8+00.7,"Pa 8",21:20:52.9,50:56:38.44,7.0,E,m;p;r;s;
4366,084.6-07.9,"Kn 26",21:23:09.4,38:58:13.08,110.0,B,m;p;s;
4367,099.1+05.7,"KTC 1",21:28:11.0,58:52:34.68,22.0,,
4368,103.7+07.2,"Kn 30",21:47:24.5,63:05:09.60,13.0,E,a;m;r;s;
4369,109.4+07.7,"Kn 31",22:27:39.19,66:44:09.5,80.0,R,a;r;s;
4370,114.2+03.7,"Te 4",23:27:13.2,65:09:23.04,19.0,R,s;
4371,119.1+12.4,"Kn 50",23:54:11.34,74:55:34.0,185.0,E,a;m;s;
4372,119.2+04.6,"Te 10",00:13:33.8,67:18:03.96,13.0,B,
4375,177.0+00.5,"Te 2",05:40:44.76,31:44:31.3,122.0,R,a;s;
4377,043.3+10.4,"Kn 2",18:32:40.00,13:58:02.3,56.0,I,
4380,055.5-01.7,"Kn 43",19:41:07.7,19:08:26.16,39.0,B,a;m;
4381,045.0-12.4,"WHTZ 3",19:57:59.3,04:47:30.98,92.0,I,
4382,070.2-08.7,"Kn 21",20:41:18.0,27:35:06.00,29.0,E,
4385,095.9+03.5,"Kn 28",21:22:01.0,55:04:30.00,56.0,B,a;m;s;
4389,093.9-00.1,"IRAS 21282+5050",21:29:58.4,51:03:59.54,6.0,,
4390,016.9-09.7,"PTB 44",18:57:40.01,-18:36:16.7,58.0,,
4393,139.3+04.8,"KK 26",03:23:04.9,62:47:11.76,106.0,B,a;m;s;
4395,016.6+07.0,"PTB 21",17:55:53.3,-11:05:41.64,69.0,E,a;r;
4398,172.1+00.8,"Abell 9",05:28:56.8,36:03:03.49,40.0,R,a;r;
4399,219.3+01.1,"K 1-9",07:07:15.6,-05:10:07.00,48.0,B,a;r;
4400,033.4-00.6,"GLMP 844",18:54:34.8,00:11:04.63,3.5,S,
4401,328.2+14.3,"Mu 1",15:06:17.11,-41:45:18.5,110.0,E,a;
4402,135.9+55.9,"TS 1",11:53:24.7,59:39:56.88,9.2,E,s;
4404,106.6-04.2,"K 3-86",22:54:45.3,54:56:01.07,9.4,E,a;m;s;
4405,010.4+04.4,"DPV 1",17:52:32.69,-17:41:08.0,44.0,,
4407,327.8-00.8,"PM 1-104",15:57:21.1,-54:30:46.08,8.0,E,
4408,075.5+01.7,"Ju 1",20:15:21.45,38:02:43.8,240.0,R,r
4410,068.1+11.0,"ETHOS 1",19:16:31.4,36:09:47.88,19.5,B,m;p;s;
4411,126.6+01.3,"IPHASX J012507.9+635652",01:25:07.95,63:56:52.8,22.0,B,a;p;m
4421,043.3+03.5,"IPHASX J185744.4+105053",18:57:44.4,10:50:53.16,109.5,E,a;m;s;
4425,134.1+03.0,"IPHASX J023538.6+633823",02:35:39.4,63:38:23.93,134.5,E,a;
4426,110.6-01.2,"WeSb 6",23:13:04.0,59:17:39.88,82.0,R,a;r;s;
4427,045.7-03.8,"Fe 1",19:28:47.34,09:34:38.1,68.2,B,r;
4428,054.2-03.4,"IPHASX J194359.5+170901",19:43:59.5,17:09:01.08,21.0,B,a;m;p;s;
4431,095.1+00.9,"KKR 62",21:30:44.9,52:41:48.84,56.0,B,
4432,101.5-00.6,"IPHASX J221118.0+552841",22:11:18.0,55:28:41.88,35.0,B,a;s;
4436,178.1-04.0,"IPHASX J052531.1+281945",05:25:31.2,28:19:46.42,10.1,R,
4437,073.0+03.6,"NeVe 2",20:00:18.69,36:59:34.2,28.0,E,m;s;
4446,358.1+00.5,"JaSt 11",17:39:00.5,-30:11:35.02,16.0,,
4453,358.3+00.2,"JaSt 24",17:40:28.2,-30:13:51.31,,S,
4455,358.7+00.4,"JaSt 26",17:40:33.5,-29:46:14.99,11.0,S,
4458,359.5+00.8,"JaSt 31",17:41:27.9,-28:52:51.60,7.0,S,
4475,000.0-00.9,"JaSt 67",17:49:28.1,-29:20:47.54,,S,
4476,359.5-01.3,"JaSt 68",17:49:50.9,-30:03:10.48,5.0,S,
4477,000.7-00.7,"JaSt 70",17:50:21.1,-28:39:02.45,11.0,S,
4478,000.9-00.7,"JaSt 76",17:50:56.5,-28:31:24.64,,S,
4491,095.5+00.5,"PM 1-332",21:34:23.2,52:37:27.62,6.5,E,
4495,147.1-09.0,"HaWe 3",03:16:34.0,46:53:37.39,38.0,E,a;r;s;
4503,100.4+04.6,"PM 1-333",21:40:59.06,58:58:42.4,70.0,B,a;m;s;
4551,225.1-01.9,"Sa 2-4",07:06:44.8,-11:45:20.45,,E,
4558,219.2+07.5,"RWT 152",07:29:58.6,-02:06:37.51,27.5,S,
4560,222.5+02.9,"WHI B0717-07",07:19:40.2,-07:13:10.99,70.0,E,a;r;
4594,347.7-00.7,"RPZM 8",17:15:51.6,-39:33:08.24,,S,
4634,354.8+04.2,"K 5-28",17:16:14.3,-30:55:35.80,,S,
4649,358.0-02.7,"PN Al 2-O",17:51:45.3,-32:03:04.07,9.1,E,
4708,003.8+00.3,"PM 1-186",17:52:59.3,-25:27:27.36,6.0,E,
4732,011.7-06.6,"M 1-55",18:36:33.8,-21:49:02.64,6.0,S,
4748,016.1+07.7,"PTB 20",17:52:15.0,-11:10:36.77,,R,
4760,025.6-03.6,"PM 1-259",18:51:03.7,-08:07:20.24,,S,
4775,031.1+03.7,"PM 1-242",18:34:38.6,00:08:03.98,,E,
4801,044.7+00.2,"AGP 1",19:12:16.2,10:36:32.15,17.5,B,
4806,049.5-01.4,"PM 1-302",19:27:51.4,14:01:27.80,10.0,R,a;r;s;
4811,053.1-02.1,"WOW 1",19:37:27.5,16:53:53.99,33.0,E,r;s;
4819,057.6+01.8,"PM 1-305",19:31:41.3,22:43:38.75,15.0,E,a;m;r;s;
4822,057.9+01.7,"K 4-30",19:33:09.0,22:58:33.53,,R,
4827,063.8+00.1,"K 3-48",19:52:09.1,27:18:30.96,,E,
4833,074.5+02.3,"PM 1-318",20:09:32.8,37:31:16.93,7.0,R,r;
4841,261.4-04.3,"WRAY 16-19",08:21:04.1,-44:23:53.52,,S,
4856,267.3-03.9,"WRAY 16-28",08:43:29.4,-48:54:47.30,,S,
4906,291.4-00.3,"NDK 1",11:14:31.9,-61:00:02.88,,E,m;r;
4932,298.5+02.3,"KFR 2",12:15:30.6,-60:13:20.86,40.0,B,a;p;
4953,311.1-06.0,"WRAY 16-150",14:19:07.4,-67:32:12.48,,S,
4955,311.5-02.7,"WRAY 16-146",14:11:46.2,-64:16:24.24,,S,
4975,323.6-04.5,"KFW 11",15:50:29.0,-59:58:49.55,24.1,R,a;r;
4979,326.1-03.3,"WRAY 16-197",15:59:47.5,-57:30:05.80,,E,
4985,330.2-02.1,"Sa 1-4",16:15:21.3,-53:51:35.24,,S,
4989,331.0+03.9,"Sa 2-128",15:53:28.6,-48:43:22.73,,E,
4993,336.0-02.3,"VRMF 104",16:42:06.2,-49:45:05.62,,S,
4999,342.9-02.3,"WRAY 16-251",17:07:30.6,-44:22:50.27,15.0,E,
5003,014.8-02.7,"PTB 41",18:27:26.6,-17:24:10.08,,A,
5005,016.6-04.0,"PTB 43",18:35:55.9,-16:21:20.52,,S,
5020,059.3-01.7,"We 1-8",19:48:52.65,22:25:15.5,19.0,R,a;s;
5229,344.2+01.6,"IRAS 16515-4050",16:55:00.4,-40:55:34.64,,S,
5239,030.9+05.4,"OL 17",18:28:27.1,00:44:44.99,,S,
5240,105.7+02.2,"FsMv 1",22:25:56.9,60:11:48.12,88.0,E,a;s;
5275,048.9+04.3,"IPHASX J190512.4+161347",19:05:12.49,16:13:47.4,63.0,R,a;r;
5320,339.7+00.8,GLIPN1642-4453,16:42:22.0,-44:53:34.58,,S,
5330,019.5+00.7,GLIPN1823-1133,18:24:00.0,-11:33:38.63,,S,
5415,042.7+00.8,"[GKF2010] MN102",19:06:33.6,09:07:19.99,33.0,B,r;s;
5464,044.9+00.0,"AGP 2",19:13:37.2,10:39:32.90,42.0,B,a;m;p;
5467,009.3+00.4,"PBOZ 33",18:04:38.9,-20:37:27.01,18.0,E,a;r;
5525,316.5+00.5,"MB 4006",14:41:27.8,-59:20:57.98,24.0,,
5623,314.5+00.1,"MB 4001",14:28:01.2,-60:28:26.00,16.0,,
8186,022.2+00.9,"IRAS 18257-0908",18:28:29.0,-09:06:11.84,,S,
8204,051.7-01.7,"IPHASX J193308.9+155354",19:33:08.9,15:53:54.64,27.0,E,a;r;s;
8211,063.3+02.2,"IPHASX J194240.5+275109",19:42:40.6,27:51:09.00,74.0,R,a;r;
8218,063.7+00.7,"IPHASX J194930.9+273028",19:49:31.0,27:30:28.26,84.0,R,
8232,067.3-02.6,"IPHASX J201058.0+284455",20:10:58.0,28:44:55.00,45.0,B,p;
8266,111.2-03.0,"We 2-260",23:22:23.7,57:46:27.98,162.0,B,a;m;s;
8273,115.5+02.0,"IPHASX J234318.0+635717",23:43:18.1,63:57:17.06,36.0,R,
8450,127.6-01.1,"IPHASX J013108.9+612258",01:31:09.0,61:22:58.98,24.1,R,a;
8454,137.7+03.3,"IPHASX J030421.3+621802",03:04:21.3,62:18:02.52,57.0,R,r;
8455,139.0+03.2,"IPHASX J031345.5+613707",03:13:45.12,61:37:06.0,126.5,B,s;
8456,144.1-00.5,"IRAS 03272+5528",03:31:05.4,55:38:51.43,27.3,R,a;r;
8460,157.1+04.4,"IPHASX J045627.6+501720",04:56:27.6,50:17:20.36,91.0,R,a;
8461,167.3-03.1,"IPHASX J045847.7+373640",04:58:47.7,37:36:40.82,16.9,R,s;
8467,190.7-01.3,"IPHASX J060412.2+190031",06:04:12.2,19:00:31.46,70.0,B,a;
8469,204.3-01.6,"IPHASX J062937.8+065220",06:29:37.9,06:52:20.14,31.0,B,a;
8470,197.3+02.7,"IPHASX J063223.9+150410",06:32:23.9,15:04:10.34,90.0,B,
8496,032.9-01.4,"IPHASX J185640.0-003804",18:56:40.0,-00:38:04.49,15.0,B,p;
8499,040.5+01.9,"IPHASX J185815.8+073753",18:58:15.9,07:37:53.47,7.1,R,r;s;
8501,044.4+03.1,"IPHASX J190115.5+114150",19:01:15.5,11:41:50.71,25.8,E,a;r;
8504,036.0-01.4,"IPHASX J190227.3+020804",19:02:27.3,02:08:04.70,92.0,I,a;s;
8505,047.1+03.9,"IPHASX J190319.0+142524",19:03:19.0,14:25:24.49,14.6,E,
8512,042.6+01.3,"IPHASX J190432.9+091656",19:04:32.9,09:16:56.68,8.2,E,
8513,045.4+02.6,"IPHASX J190447.9+121844",19:04:48.0,12:18:44.68,12.2,E,r;
8514,043.6+01.7,"IPHASX J190454.0+101801",19:04:54.1,10:18:01.01,18.2,E,a;r;s;
8517,044.3+01.8,"IPHASX J190543.8+110018",19:05:43.8,11:00:18.54,7.6,R,r;
8524,047.8+02.4,"IPHASX J191001.1+142202",19:10:01.1,14:22:02.71,9.7,E,
8526,044.9+00.8,"IPHASX J191022.1+110538",19:10:22.1,11:05:38.51,9.7,E,a;r;
8527,038.3-02.5,"IPHASX J191027.4+034046",19:10:27.4,03:40:46.85,13.3,R,a;
8530,048.2+01.9,"IPHASX J191255.4+143248",19:12:55.5,14:32:48.08,7.5,R,a;r;
8531,051.2+03.2,"IPHAS XJ191345.6+174752",19:13:45.6,17:47:52.33,6.5,R,a;s;
8533,047.6+01.0,"IPHASX J191445.1+133219",19:14:45.1,13:32:19.86,15.4,E,a;r;s;
8535,039.0-04.0,"IPHASX J191716.4+033447",19:17:16.4,03:34:47.35,32.0,E,m;r;
8536,052.0+02.7,"IPHASX J191716.5+181518",19:17:16.6,18:15:18.22,46.1,R,r;s;
8537,042.7-02.5,"IPHASX J191840.4+073131",19:18:40.4,07:31:31.12,41.2,E,a;
8539,051.7+01.3,"IPHASX J192146.7+172055",19:21:46.7,17:20:55.90,29.0,E,a;r;s;
8540,048.7-00.2,"IPHASX J192152.0+135223",19:21:52.0,13:52:23.20,13.0,B,
8541,049.2+00.0,"IPHASX J192153.9+143056",19:21:53.9,14:30:56.20,18.3,E,a;r;
8545,050.6+00.0,"IPHASX J192436.3+154402",19:24:36.3,15:44:02.00,22.6,E,a;
8548,059.1+03.5,"IPHASX J192837.7+245024",19:28:37.8,24:50:24.83,12.7,E,a;s;
8550,054.4+00.5,"IPHASX J193009.3+192129",19:30:09.3,19:21:29.02,221.0,E,a;r;s;
8551,054.7+00.4,"UWISH2 PN 4",19:31:10.8,19:29:05.68,19.0,B,a;
8552,048.1-03.2,"IPHASX J193127.0+115622",19:31:27.0,11:56:22.92,26.7,R,
8557,051.9-02.5,"IPHASX J193633.5+153345",19:36:33.5,15:33:45.29,103.0,R,
8560,056.1-00.4,"IPHASX J193718.6+202102",19:37:18.7,20:21:02.99,47.0,B,a;s;
8561,062.1+02.8,"IPHASX J193752.2+271119",19:37:52.3,27:11:19.79,25.0,E,
8562,062.0+02.5,"IPHASX J193827.8+265752",19:38:27.9,26:57:52.13,6.4,R,
8564,057.9-00.7,"Kn 7",19:42:26.0,21:45:21.10,27.4,B,
8565,052.1-04.1,"IPHASX J194232.8+150034",19:42:32.9,15:00:34.16,18.6,R,r;
8568,062.9+01.3,"IPHASX J194510.6+270930",19:45:10.7,27:09:30.02,14.3,B,
8569,059.8-00.6,"IPHASX J194556.2+232833",19:45:56.2,23:28:33.64,53.6,B,a;s;
8571,059.7-01.0,"IPHASX J194727.5+230816",19:47:27.6,23:08:16.55,34.5,R,a;r;s;
8572,066.8+02.9,"IPHASX J194751.9+311818",19:47:51.9,31:18:18.11,12.9,B,
8577,062.7+00.0,"IPHASX J194940.9+261521",19:49:40.9,26:15:21.17,22.1,B,p;s;
8581,067.9+02.4,"IPHASX J195221.6+315859",19:52:21.7,31:58:59.84,42.0,E,a;r;
8582,067.5+01.8,"MVP 1",19:53:58.2,31:21:20.30,228.0,E,a;s;
8583,068.0+02.1,"IPHASX J195400.8+315554",19:54:00.9,31:55:54.80,30.3,R,a;r;
8584,067.8+01.8,"IPHASX J195436.4+313326",19:54:36.4,31:33:26.39,12.0,E,m;r;
8585,064.1-00.9,"IPHASX J195657.6+265713",19:56:57.6,26:57:13.39,28.7,B,a;r;s;
8586,066.4-00.0,"IPHASX J195836.4+292314",19:58:36.5,29:23:14.68,17.4,E,a;
8596,068.0+00.0,"IPHASX J200224.3+304845",20:02:24.3,30:48:45.61,25.4,B,a;r;
8597,072.0+02.2,"Ou 6",20:03:53.6,35:22:50.23,14.9,B,
8599,073.6+02.8,"IPHASX J200522.0++36594",20:05:22.1,36:59:42.76,10.5,E,a;s;
8603,071.3-00.6,"IPHASX J201339.0+331507",20:13:39.0,33:15:07.06,8.6,B,
8606,091.6-01.0,"IPHASX J212335.3+484717",21:23:35.3,48:47:17.81,18.8,B,
8608,098.9-01.1,"IPHASX J215842.3+533003",21:58:42.3,53:30:03.38,30.5,R,a;r;
8612,114.7-01.2,"IPHASX J234403.8+603242",23:44:03.8,60:32:42.40,22.1,R,a;s;
8752,227.3+12.9,"Fr 2-25",08:04:04.4,-06:30:56.99,1010.0,E,a;r;
8785,000.0-01.8a,"JaSt 83",17:52:45.0,-29:50:59.39,3.3,S,
8788,307.3-01.6a,"FrBc 1",13:31:54.27,-64:12:34.10,8.0,E,a;r;
9644,132.8+02.0,"IPHASX J022045.0+631134",02:20:45.1,63:11:34.91,30.0,E,a;s;
9943,029.9+03.7,"IPHASX J183249.6-005638",18:32:49.7,-00:56:38.29,4.6,S,
9949,030.5+01.5,"IRAS 18390-0128",18:41:40.4,-01:25:17.69,,E,
9954,032.8+01.5,"IPHAS J184546.74+003630.9",18:45:46.7,00:36:31.61,4.0,R,
9967,040.1+03.2,"IPHAS XJ185309.4+075241",18:53:09.4,07:52:41.02,12.2,E,a;m;
9968,038.4+02.2,"IPHAS J185321.76+055641.9",18:53:21.8,05:56:41.89,5.0,R,
9981,040.6+01.5,"IPHASX J185957.0+073544",18:59:57.0,07:35:44.48,3.7,B,
9991,044.2+01.9,"IPHAS J190518.33+105750.5",19:05:18.3,10:57:50.51,4.0,R,
10002,045.7+01.4,"Te 6",19:09:54.7,12:04:55.24,18.0,B,
10010,050.8+02.3,"IPHAS J191621.43+165638.9",19:16:21.4,16:56:38.90,5.3,R,
10013,043.3-01.9,"IPHASX J191727.0+082036",19:17:27.0,08:20:37.00,15.2,R,a;s;
10018,050.0+01.0,"IRAS 19171+1536",19:19:22.9,15:41:37.21,,R,
10019,050.6+01.3,"IRAS 19174+1615",19:19:42.9,16:21:28.01,,E,
10039,051.8+00.2,"IPHAS J192553.53+165331.4",19:25:53.5,16:53:31.42,5.7,E,
10046,059.1+03.3,"IPHASX J192902.5+244646",19:29:02.5,24:46:46.81,9.9,R,m;s;
10056,048.0-04.4,"IPHASX J193532.1+112115",19:35:32.1,11:21:15.70,9.2,R,
10059,053.4-01.8,"IPHAS J193652.96+171940.7",19:36:53.0,17:19:40.69,4.1,R,
10087,063.5+00.0,"IPHASX J195126.5+265839",19:51:26.5,26:58:38.96,7.7,B,
10256,084.2-04.2,"K 3-80",21:07:39.7,40:57:52.31,6.0,E,m;
10274,095.8+02.6,"IPHASX J212608.3+542015",21:26:08.4,54:20:15.40,13.0,B,a;s;
10285,098.9+03.0,"IPHASX J214032.5+564751",21:40:32.6,56:47:51.61,9.4,E,
10875,002.7-11.3,"CGMW 4-2085",18:38:07.7,-31:52:57.04,17.0,R,m;s;
10877,058.2+04.5,"Kn 8",19:22:38.8,24:33:00.97,68.0,E,p;
10878,060.2+00.8,"Kn 11",19:41:19.1,24:30:52.56,9.0,B,
10879,063.2-04.9,"Kn 14",20:09:42.2,24:07:39.00,16.0,E,s;
10881,069.6-03.7,"Kn 20",20:21:26.47,30:05:38.01,16.0,R,r;
10886,008.3+14.8,"Kn 41",17:11:10.1,-13:57:33.98,28.0,E,
10889,097.4+12.3,"KnFe 1",20:38:09.19,61:55:02.9,42.0,E,r;s;
10894,025.4-16.4,"Kn 56",19:37:43.8,-13:51:20.02,40.0,E,m;s;
10896,136.8-13.2,"Kn 58",02:12:27.84,47:27:10.1,75.0,B,
10897,095.2+25.4,"Kn 59",18:41:41.9,65:11:57.98,4.0,R,a;m;r;s;
10899,070.5+11.0,"Kn 61",19:21:38.94,38:18:57.20,100.0,R,s;
10928,075.0+05.6,"Pa 14",19:56:51.5,39:43:09.98,17.0,E,a;
10941,079.5-03.8,"Ri 2",20:50:02.8,37:53:15.68,38.0,E,a;r;s;
10956,120.4-01.3,"Ou 2",00:30:56.74,61:24:34.3,76.0,E,m;r;s;
10960,079.8-10.2,"Alves 1",21:15:06.6,33:58:18.01,270.0,E,s;
10969,202.9+07.4,"Kn 60",07:00:06.63,12:14:41.3,5.0,E,a;p;s;
10970,305.1+17.1,"ETHOS 3",13:03:40.8,-45:37:22.40,,B,p;s;
11253,004.6+01.6,PHR1750-2406,17:50:09.0,-24:06:15.62,,R,
14465,075.9+11.6,"AMU 1",19:31:08.9,43:24:58.00,294.0,,
14557,352.4+04.0,"WRAY 16-255",17:10:13.7,-32:58:50.84,,S,
14681,284.3-05.3,"WRAY 15-490",10:02:02.4,-61:57:15.98,,S,
15366,012.1+01.1,"[UHP2009] VLA G012.1175+01.1965",18:07:41.5,-17:51:28.51,,E,
15369,018.0+00.8,"IRAS 18179-1249",18:20:44.4,-12:47:52.80,,R,
15371,019.6+01.1,"MSX6C G019.6095+01.1873",18:22:30.1,-11:16:43.68,,E,
15551,064.9-09.1a,"Pa 15",20:29:07.63,23:11:09.3,12.0,R,
15565,075.3+05.5,"Pa 22",19:58:13.08,39:54:40.8,49.0,E,a;s;
15567,078.4-07.2,"Pa 29",20:59:43.5,34:54:23.00,4.0,S,
15571,175.6+11.4,"Kn 62",06:23:55.42,38:15:14.5,126.0,,
15583,025.9+10.3,"MCS 1",18:01:52.1,-01:26:19.32,11.4,,
15651,040.3+03.4,"IPHASX J185225.0+080843",18:52:25.0,08:08:43.76,22.4,R,
15654,043.0+01.7,"IPHASX J190340.7+094639",19:03:40.8,09:46:39.22,19.6,E,m;
15655,042.2+01.1,"IPHASX J190417.9+084916",19:04:17.9,08:49:16.28,4.5,S,
15656,037.7-01.3,"IPHASX J190503.1+034225",19:05:03.2,03:42:25.60,64.0,E,a;r;
15661,058.1-03.7,"IPHASX J195343.7+202635",19:53:43.7,20:26:35.84,30.6,B,
15662,065.8-00.8,"IPHASX J200041.5+283023",20:00:41.6,28:30:23.29,31.0,R,a;
15663,063.5-04.7,"IPHASX J200937.3+242903",20:09:37.3,24:29:03.37,24.0,B,a;
15664,075.3-01.9,"IPHASX J202946.0+354926",20:29:46.1,35:49:26.44,16.1,R,r;
15666,077.4-04.0,"IPHASX J204414.1+360737",20:44:14.2,36:07:37.24,19.0,E,s;
15667,090.5-01.7,"IPHASX J212151.8+473301",21:21:51.9,47:33:01.62,29.9,B,s;
15668,114.4+00.0,"IPHASX J233841.2+614146",23:38:41.2,61:41:46.07,61.4,E,a;r;s;
15802,030.6-16.4,"Fe 4",19:46:30.84,-09:21:19.8,30.0,,
15806,086.9-03.4,"Ou 5",21:14:20.03,43:41:36.0,16.0,B,m;p;
17066,093.8-00.2,"LDu 18",21:29:52.3,50:54:21.64,21.0,R,a;r;
